,mu,K,pc,s,beta,u1init,u2init,buinit,r1init,r2init,u1eq,u2eq,bueq,r1eq,r2eq,Weq,time,reached_eq,URstable
31,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.05,0.1,0.85,0.5,0.3,0.06262350046887374,0.06262350046887348,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
32,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.05,0.1,0.85,0.85,0.9,0.06262350046887355,0.06262350046887369,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
33,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.05,0.1,0.85,0.2,0.89,0.06262350046887355,0.06262350046887369,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
34,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.05,0.1,0.85,0.9,0.2,0.06262350046887374,0.06262350046887348,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
35,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.48,0.4,0.12,0.05,0.1,0.06262350046887355,0.06262350046887369,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
36,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.48,0.4,0.12,0.5,0.3,0.06262350046887374,0.06262350046887348,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
37,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.48,0.4,0.12,0.85,0.9,0.06262350046887374,0.06262350046887348,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
38,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.48,0.4,0.12,0.2,0.89,0.06262350046887355,0.06262350046887369,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
39,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.48,0.4,0.12,0.9,0.2,0.06262350046887374,0.06262350046887348,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
40,-2.0,0.060597535943081926,0.006209665325776159,0.5,0.0,0.08,0.9,0.020000000000000014,0.05,0.1,0.06262350046887355,0.06262350046887369,0.8747529990622528,1.0,1.0,1.0668072012688579,500000,True,0.0
