,mu,K,pc,s,beta,u1init,u2init,buinit,r1init,r2init,u1eq,u2eq,bueq,r1eq,r2eq,Weq,time,reached_eq,URstable
45,-2.0,0.0,0.02275013194817921,0.0,0.0,0.48,0.4,0.12,0.9,0.2,0.02224407627779403,0.02224407627779403,0.955511847444412,0.9999999999999999,0.9999999999999999,1.022750131948179,500000,True,0.0
46,-0.5,0.0,0.3085375387259869,0.0,0.0,0.48,0.4,0.12,0.9,0.2,0.2357880684312534,0.2357880684312534,0.5284238631374932,0.9999999999999999,0.9999999999999999,1.3085375387259868,500000,True,0.0
47,0.0,0.0,0.5,0.0,0.0,0.48,0.4,0.12,0.9,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9999999999999999,0.9999999999999999,1.5,500000,True,0.0
48,0.5,0.0,0.6914624612740131,0.0,0.0,0.48,0.4,0.12,0.9,0.2,0.40879562928828,0.40879562928828,0.18240874142344002,0.9999999999999999,0.9999999999999999,1.6914624612740128,500000,True,0.0
49,2.0,0.0,0.9772498680518208,0.0,0.0,0.48,0.4,0.12,0.9,0.2,0.4942470265605341,0.4942470265605341,0.011505946878931824,0.9999999999999999,0.9999999999999999,1.9772498680518207,500000,True,0.0
50,-2.0,0.0,0.02275013194817921,0.0,0.0,0.08,0.9,0.020000000000000018,0.05,0.1,0.02224407627779403,0.02224407627779403,0.9555118474444119,0.9999999999999999,0.9999999999999999,1.0227501319481793,500000,True,0.0
51,-0.5,0.0,0.3085375387259869,0.0,0.0,0.08,0.9,0.020000000000000018,0.05,0.1,0.2357880684312534,0.2357880684312534,0.5284238631374932,0.9999999999999999,0.9999999999999999,1.3085375387259868,500000,True,0.0
52,0.0,0.0,0.5,0.0,0.0,0.08,0.9,0.020000000000000018,0.05,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9999999999999999,0.9999999999999999,1.5,500000,True,0.0
53,0.5,0.0,0.6914624612740131,0.0,0.0,0.08,0.9,0.020000000000000018,0.05,0.1,0.40879562928827995,0.40879562928827995,0.18240874142344002,0.9999999999999999,0.9999999999999999,1.6914624612740132,500000,True,0.0
54,2.0,0.0,0.9772498680518208,0.0,0.0,0.08,0.9,0.020000000000000018,0.05,0.1,0.4942470265605341,0.4942470265605341,0.011505946878931824,0.9999999999999999,0.9999999999999999,1.9772498680518207,500000,True,0.0
55,-2.0,0.0,0.02275013194817921,0.0,0.0,0.08,0.9,0.020000000000000018,0.5,0.3,0.02224407627779403,0.02224407627779403,0.955511847444412,0.9999999999999999,0.9999999999999999,1.022750131948179,500000,True,0.0
56,-0.5,0.0,0.3085375387259869,0.0,0.0,0.08,0.9,0.020000000000000018,0.5,0.3,0.2357880684312534,0.2357880684312534,0.5284238631374932,0.9999999999999999,0.9999999999999999,1.3085375387259868,500000,True,0.0
57,0.0,0.0,0.5,0.0,0.0,0.08,0.9,0.020000000000000018,0.5,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9999999999999999,0.9999999999999999,1.5,500000,True,0.0
58,0.5,0.0,0.6914624612740131,0.0,0.0,0.08,0.9,0.020000000000000018,0.5,0.3,0.40879562928827995,0.40879562928827995,0.18240874142344002,0.9999999999999999,0.9999999999999999,1.6914624612740132,500000,True,0.0
59,2.0,0.0,0.9772498680518208,0.0,0.0,0.08,0.9,0.020000000000000018,0.5,0.3,0.4942470265605341,0.4942470265605341,0.011505946878931824,0.9999999999999999,0.9999999999999999,1.9772498680518207,500000,True,0.0
60,-2.0,0.0,0.02275013194817921,0.0,0.0,0.08,0.9,0.020000000000000018,0.85,0.9,0.02224407627779403,0.02224407627779403,0.955511847444412,0.9999999999999999,0.9999999999999999,1.022750131948179,500000,True,0.0
61,-0.5,0.0,0.3085375387259869,0.0,0.0,0.08,0.9,0.020000000000000018,0.85,0.9,0.2357880684312534,0.2357880684312534,0.5284238631374932,0.9999999999999999,0.9999999999999999,1.3085375387259868,500000,True,0.0
62,0.0,0.0,0.5,0.0,0.0,0.08,0.9,0.020000000000000018,0.85,0.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9999999999999999,0.9999999999999999,1.5,500000,True,0.0
63,0.5,0.0,0.6914624612740131,0.0,0.0,0.08,0.9,0.020000000000000018,0.85,0.9,0.40879562928828,0.40879562928828,0.18240874142344002,0.9999999999999999,0.9999999999999999,1.6914624612740128,500000,True,0.0
64,2.0,0.0,0.9772498680518208,0.0,0.0,0.08,0.9,0.020000000000000018,0.85,0.9,0.4942470265605341,0.4942470265605341,0.011505946878931824,0.9999999999999999,0.9999999999999999,1.9772498680518207,500000,True,0.0
65,-2.0,0.0,0.02275013194817921,0.0,0.0,0.08,0.9,0.020000000000000018,0.2,0.89,0.02224407627779403,0.02224407627779403,0.955511847444412,0.9999999999999999,0.9999999999999999,1.022750131948179,500000,True,0.0
66,-0.5,0.0,0.3085375387259869,0.0,0.0,0.08,0.9,0.020000000000000018,0.2,0.89,0.2357880684312534,0.2357880684312534,0.5284238631374932,0.9999999999999999,0.9999999999999999,1.3085375387259868,500000,True,0.0
67,0.0,0.0,0.5,0.0,0.0,0.08,0.9,0.020000000000000018,0.2,0.89,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9999999999999999,0.9999999999999999,1.5,500000,True,0.0
68,0.5,0.0,0.6914624612740131,0.0,0.0,0.08,0.9,0.020000000000000018,0.2,0.89,0.40879562928828,0.40879562928828,0.18240874142344002,0.9999999999999999,0.9999999999999999,1.6914624612740128,500000,True,0.0
69,2.0,0.0,0.9772498680518208,0.0,0.0,0.08,0.9,0.020000000000000018,0.2,0.89,0.4942470265605341,0.4942470265605341,0.011505946878931824,0.9999999999999999,0.9999999999999999,1.9772498680518207,500000,True,0.0
70,-2.0,0.0,0.02275013194817921,0.0,0.0,0.08,0.9,0.020000000000000018,0.9,0.2,0.02224407627779403,0.02224407627779403,0.955511847444412,0.9999999999999999,0.9999999999999999,1.022750131948179,500000,True,0.0
71,-0.5,0.0,0.3085375387259869,0.0,0.0,0.08,0.9,0.020000000000000018,0.9,0.2,0.2357880684312534,0.2357880684312534,0.5284238631374932,0.9999999999999999,0.9999999999999999,1.3085375387259868,500000,True,0.0
72,0.0,0.0,0.5,0.0,0.0,0.08,0.9,0.020000000000000018,0.9,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9999999999999999,0.9999999999999999,1.5,500000,True,0.0
